Length (nm),0.35600000000000004,0.35779797979797984,0.35959595959595964,0.3613939393939394,0.36319191919191923,0.36498989898989903,0.36678787878787883,0.3685858585858586,0.3703838383838384,0.3721818181818182,0.373979797979798,0.37577777777777777,0.37757575757575756,0.3793737373737374,0.3811717171717172,0.38296969696969696,0.38476767676767676,0.3865656565656566,0.3883636363636364,0.39016161616161615,0.39195959595959595,0.3937575757575758,0.3955555555555556,0.39735353535353535,0.39915151515151515,0.40094949494949494,0.4027474747474748,0.4045454545454546,0.40634343434343434,0.40814141414141414,0.409939393939394,0.41173737373737374,0.41353535353535353,0.41533333333333333,0.41713131313131313,0.418929292929293,0.4207272727272727,0.4225252525252525,0.4243232323232323,0.4261212121212121,0.4279191919191919,0.4297171717171717,0.4315151515151515,0.4333131313131313,0.4351111111111111,0.4369090909090909,0.4387070707070707,0.44050505050505046,0.4423030303030303,0.4441010101010101,0.4458989898989899,0.4476969696969697,0.44949494949494956,0.45129292929292936,0.45309090909090904,0.45488888888888884,0.4566868686868687,0.4584848484848485,0.4602828282828283,0.4620808080808081,0.4638787878787879,0.46567676767676774,0.46747474747474754,0.46927272727272723,0.47107070707070703,0.4728686868686869,0.4746666666666667,0.4764646464646465,0.4782626262626263,0.4800606060606061,0.4818585858585858,0.4836565656565656,0.4854545454545454,0.4872525252525252,0.48905050505050507,0.49084848484848487,0.49264646464646467,0.49444444444444446,0.49624242424242426,0.4980404040404041,0.4998383838383838,0.5016363636363637,0.5034343434343435,0.5052323232323233,0.507030303030303,0.5088282828282829,0.5106262626262625,0.5124242424242423,0.5142222222222221,0.516020202020202,0.5178181818181818,0.5196161616161616,0.5214141414141414,0.5232121212121212,0.525010101010101,0.5268080808080808,0.5286060606060606,0.5304040404040403,0.5322020202020202,0.534
261,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0010297448421694,1.0175336550238383,1.0657998337415497,1.1771634065688656,1.4442033273181916,2.3089231471925884,29.844770554953143,1.9727181982415758,1.025368593562654,2.044764445419518,1.0263494627207754,1.2744759665556542,2.371352912015513,2.3713529157641284,1.2744759725997572,1.0263494708345529,2.0447644680545958,1.0253686081586157,1.9727182325782175,29.84477116911511,2.308923202041826,1.4442033662202927,1.1771634420288666,1.0657998692496524,1.0175336921793288,1.0010297846049174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
271,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0057829508840344,1.032938217145955,1.0986156743387403,1.2441821021493062,1.6027082669538417,2.9591150156210433,11.700502427118918,1.6056078674910688,1.0012956644492437,3.498889381054213,1.1636049679395244,1.0117689202556954,1.1149109464823879,1.1149109482448283,1.0117689250540676,1.1636049771384305,3.498889419785932,1.0012956786883707,1.6056078954378472,11.700502667898228,2.9591150859158266,1.602708310125547,1.2441821396284674,1.098615710940311,1.0329382548633164,1.005782990835522,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0008116002171255,1.0144876392736615,1.053661855072764,1.1399045632151381,1.3286373720418607,1.817216044815801,4.180961993743695,4.920569939871734,1.3766472185971927,1.007376147601655,14.569850968204644,1.508886739187812,1.0698499323502042,2.1625747404287816,2.162574743847364,1.0698499374241124,1.5088867511163457,14.5698511294798,1.0073761619404502,1.3766472425587801,4.9205700411299045,4.1809620930638705,1.8172160937657804,1.328637412065104,1.1399046011923133,1.053661893547132,1.01448767956805,1.0008116431199543,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
291,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0047860208720045,1.0273187225418763,1.0802269912850737,1.191141033905248,1.4356100755700316,2.1182718014908626,7.25295975304246,3.143543930412323,1.2260538164684147,1.0445469064427264,6.584201857377562,2.481049310682315,1.5682819407019204,1.1415952127546427,1.1415952145589452,1.5682819481395183,2.4810493302963006,6.584201930266449,1.0445469213123564,1.22605383780881,3.1435439951018815,7.252959925338979,2.1182718585502514,1.4356101188155532,1.1911410735894774,1.080227030730059,1.0273187633489174,1.004786064010984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
301,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0006463085052892,1.0121308246763283,1.0445309598256867,1.1133371558792313,1.2543347432311445,1.5726672739610668,2.564367149731324,28.487958230576183,2.333766080932848,1.1252117385260425,1.118859180723385,2.739781935201035,9.520290445603914,5.731394189041762,1.9913556671762809,1.991355670324204,5.7313942162240155,9.520290520866794,2.73978196553055,1.1188591966519756,1.1252117581108099,2.333766128958272,28.487958907317328,2.5643672188071505,1.5726673213352602,1.2543347850208508,1.1133371965331504,1.0445310013151181,1.0121308681329744,1.000646354682523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.004003323755229,1.0229688831544563,1.0664905768930995,1.1539317609322541,1.3322497113493095,1.7515076181768452,3.2829243730966495,14.696575496310167,1.8768737483160125,1.0590503240495008,1.2440796393919527,1.7846585496575913,4.926918064346275,2.993048202360806,1.1721258939827341,1.1721258958356116,2.993048216555915,4.926918103296143,1.784658569413621,1.2440796571031583,1.0590503424824471,1.8768737869392367,14.69657584543232,3.282924461528073,1.7515076709384756,1.3322497557347814,1.1539318030683907,1.0664906192561472,1.0229689270741529,1.0040033700980857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
321,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000516993123468,1.0102697363296664,1.0374907209386375,1.0936734536865969,1.2032544207108975,1.428762079673772,1.9911366254033642,4.614092371883188,5.866307537861714,1.5884052621453084,1.019273119396063,1.4490199334165135,1.372931718426519,2.033865838847561,1.3233094088271633,1.8487833724283655,1.8487833753509073,1.3233094151031743,2.033865854926235,1.3729317336248172,1.4490199540453819,1.0192731371361203,1.588405294832304,5.866307677217825,4.614092496172078,1.9911366853833503,1.4287621272747517,1.2032544646480998,1.0936734971292301,1.0374907654843077,1.0102697829585061,1.0005170425397187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
331,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0033786033412202,1.0195381698224588,1.0559499146963633,1.1267100682618698,1.2629567926602447,1.549422143677717,2.3246058990988208,7.870712856197502,3.6890541302784996,1.3939020327559215,1.0014619062365615,1.798348415112946,1.1615348719611318,1.3631126056235874,1.0199406560905424,1.2068422370038876,1.2068422389115496,1.0199406609274633,1.3631126163996883,1.1615348848192315,1.7983484407151402,1.001461923665388,1.3939020614400248,3.6890542179132257,7.870713068209327,2.324605969124138,1.5494221952986398,1.2629568387775716,1.1267101130167068,1.0559499600348479,1.0195382168804863,1.003378652896054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
341,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0004151012086595,1.0087788109911286,1.0319453166002455,1.0786865750786288,1.1664163051727139,1.3352547982614689,1.7024390045291307,2.8146782359391205,27.528301442845645,2.711522398195483,1.2577165011673435,1.0037690415032714,2.4654821308668473,1.050895304175556,1.104004832605291,1.0527692239133546,1.7285915625211417,1.728591565253689,1.0527692289062802,1.1040048413329353,1.0508953158052359,2.465482165966745,1.0037690589746573,1.2577165270490869,2.71152246260852,27.528302184370045,2.814678320727243,1.702439061247898,1.3352548470187802,1.1664163515050108,1.0786866213932094,1.031945364231764,1.0087788608132193,1.000415153863123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
351,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0028738127720984,1.0167866723101684,1.0476807285529615,1.1061383944553194,1.2138423547381516,1.4231690437174422,1.9004503064144072,3.5968085060881796,18.280942389980282,2.1617282693307858,1.1607488402173822,1.0264298987706342,4.112454267401089,1.0041814642915692,1.0082372738589145,1.4882630461750717,1.2463554097929668,1.2463554117631992,1.4882630532334493,1.0082372818276517,1.0041814753841773,4.1124543259484545,1.026429916636459,1.160748864103684,2.16172832068337,18.280942882410404,3.5968086144368456,1.900450369730227,1.423169095684982,1.2138424029538422,1.106138441948236,1.047680776912384,1.0167867225298135,1.0028738655558975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
361,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0003340980447764,1.0075666775538576,1.0275042407468298,1.066988736226975,1.1388651116409751,1.2703673076406248,1.5308971752941718,2.163882860249151,5.027057285250434,6.883422331863521,1.8133417774685845,1.0920241671487874,1.0718208036791637,13.596731506793441,1.0084771824325731,1.016732936785343,4.566561225673149,1.626215582739588,1.6262155853102982,4.566561247330942,1.0167329448221474,1.0084771935939458,13.596731700370333,1.071820822335008,1.0920241896210543,1.8133418205451262,6.883422517280899,5.027057436683277,2.1638829323415383,1.5308972311954527,1.270367358101664,1.1388651605390476,1.0669887854775029,1.0275042914954267,1.0075667305835314,1.000334153941467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
371,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0024601448750332,1.0145458991384302,1.0410740747129172,1.0901863083937473,1.1775762110245696,1.3377956135791218,1.6644271634967434,2.5280417367663404,8.43863055309572,4.2617087319923534,1.5760997082205994,1.0449542917836427,1.1450999681907603,10.179238640311372,1.0648970136066187,1.1341502953251503,3.4362898300830573,1.2912755621291243,1.291275564170363,3.4362898463801153,1.1341503042911918,1.0648970253945085,10.179238785223083,1.145099988121786,1.0449543132871184,1.576099745661126,4.261708846789135,8.438630807297304,2.528041820991124,1.6644272242740328,1.3377956667189481,1.177576261584943,1.0901863587152474,1.041074126132517,1.014545952534101,1.002460200883562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0002689055668572,1.0065692399079156,1.0238905062221435,1.0576787803277627,1.1176697533247066,1.223172622728059,1.4185212102349318,1.8325632228772217,3.0595598096129435,26.812710350892935,3.1048704056070693,1.407006274267445,1.0155574801442453,1.2557937615639436,3.743565202632986,1.1893747467609315,1.436694833672254,1.3789675426014991,1.5382808254780096,1.5382808279097127,1.3789675491415059,1.4366948450300787,1.1893747599270688,3.7435652559274195,1.255793783421926,1.0155575010326197,1.4070063076913544,3.104870489242289,26.812711158587195,3.059559911545976,1.8325632897939872,1.4185212665813294,1.2231726752462726,1.1176698049149436,1.0576788325674173,1.023890560108693,1.0065692961591615,1.000268964646577,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
391,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0021192946338566,1.0127002804036167,1.0357106926576871,1.077550906114104,1.1499342949784142,1.2768052442468965,1.5157949034620457,2.048812958050346,3.9008953714949515,22.645580588088293,2.458021613969731,1.283005441860193,1.0015824214527966,1.4212902527624771,2.335758079387394,1.4254227556460057,2.2513738828379375,1.030384708853172,1.3424245536841062,1.342424555806201,1.0303847137394022,2.2513739006362155,1.4254227714250385,2.3357581126400353,1.42129027750118,1.0015824420638435,1.2830054723384114,2.458021680180959,22.64558127025378,3.9008955014581077,2.0488130328636474,1.5157949636721415,1.276805299067675,1.1499343480577247,1.077550959334714,1.035710747169072,1.0127003369970031,1.00211935390445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
401,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0002159322519302,1.00573961519719,1.0209158371002633,1.0501426682410977,1.1009825376651898,1.187603713791145,1.339967060185329,1.6341194912736383,2.3349156571605802,5.421071460107117,7.979545543351686,2.0482616992596,1.190736328940126,1.0019770501157463,1.6751607883486923,1.7346219221238734,1.893452205769693,6.663892130965028,1.03832516865851,1.462219447167335,1.4622194494787808,1.0383251735822563,6.663892183646581,1.8934522267297869,1.7346219468184747,1.6751608175059134,1.0019770707174867,1.1907363572264371,2.0482617544330957,7.979545783723977,5.421071640716855,2.3349157424211144,1.6341195561837938,1.339967117718381,1.187603768609743,1.1009825920432816,1.0501427235116958,1.020915894153714,1.0057396746829164,1.0002159943808109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0018335774559157,1.0111622694106146,1.0312991153481388,1.067364086093683,1.128331949981697,1.2314494307567314,1.4145885277608037,1.779887098198272,2.7282489030422874,8.962328946477458,4.862626544856081,1.7681660829679078,1.1219784697432922,1.0167811502612056,2.089805874043762,1.4127161082450188,3.0394843170563024,6.316322161561358,1.4185251606542446,1.4006820842447103,1.4006820864585177,1.418525167379688,6.316322211495183,3.0394843507023857,1.4127161283561895,2.0898059104185784,1.0167811711829509,1.121978496394603,1.768166130596623,4.862626691335686,8.962329245068565,2.7282490026655775,1.7798871688987856,1.4145885884976168,1.2314494875991746,1.1283320057108988,1.0673641422705697,1.031299172981854,1.0111623292175715,1.0018336399541798,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0001745412324532,1.0050434318298664,1.0184360801942267,1.0439586206634253,1.0875943901937843,1.160039471784071,1.2824489171514066,1.5032460000008019,1.9624558998430168,3.298904630735507,26.257722639168943,3.5135081761524365,1.5668785534348082,1.0715241973746756,1.047084553168827,2.8521536503622977,1.222041419202486,8.783968408921288,2.2141251492213057,3.8017757689164795,1.3960800384131542,1.3960800406200702,3.801775786947142,2.214125166725106,8.78396850615269,1.2220414365998027,2.852153700006538,1.047084574716304,1.071524222829013,1.5668785956414626,3.5135082819917827,26.25772351397763,3.2989047511964897,1.9624559777953807,1.503246064544284,1.28244897634772,1.1600395290792416,1.087594447436518,1.0439586790046747,1.018436140432686,1.0050434945676612,1.0001746069253505,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
431,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0015948492035371,1.0098685252383361,1.0276256185717105,1.0590298653909314,1.11109541037095,1.1966514989774735,1.3418433667904481,1.6094059407464147,2.1961450418544937,4.195471562887469,28.07665249966342,2.7647791855690644,1.4172743821584153,1.0359548343745202,1.0952365935861716,4.634371674018922,1.105451221792197,9.357905894221382,1.4244617480824249,4.044089665073272,1.467641038767595,1.4676410410876346,4.044089684253155,1.4244617593434985,9.357905997819904,1.1054512375298708,4.634371754684539,1.0952366161243912,1.035954858983661,1.4172744203348615,2.764779268854051,28.076653435072004,4.195471716087041,2.196145129089447,1.6094060098482446,1.3418434287282417,1.1966515580811783,1.1110954688500787,1.0590299245745016,1.0276256793517358,1.0098685882766454,1.0015949149952375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0001397508141459,1.0044535614360925,1.0163487206766335,1.038818631967772,1.0766789013265727,1.1381964704224796,1.2388376500305345,1.4112261212365886,1.7378391039916763,2.5039166670320925,5.797269741796217,9.163901844001836,2.291633419706668,1.303620597125982,1.0131062463306169,1.16533351388826,13.041475469143343,1.0371116033412724,3.102112665856122,1.1291402012360572,1.442614649413169,1.3382953525205106,1.3382953546360783,1.4426146562550435,1.1291402101624686,3.10211270019698,1.0371116181058477,13.041475696146403,1.1653335378690615,1.0131062703963987,1.3036206322413022,2.2916334887388077,9.163902149308619,5.7972699534861105,2.5039167664924604,1.7378391786079115,1.4112261863773203,1.2388377112177593,1.1381965303285666,1.0766789614962111,1.038818693411224,1.0163487841187373,1.0044536274336648,1.0001398196522864,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
451,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0013925076078394,1.0087702475245774,1.024537359260998,1.0521188441793823,1.0971089484207346,1.1692873110949473,1.2874348721505775,1.4926540575090794,1.8953189318083818,2.925030773500846,9.44675501594446,5.493323200669852,1.967916045938055,1.2161589328191944,1.0016737796713544,1.2641431878541949,15.640121187565882,1.004655522716153,1.9151202377268504,1.0152100778632478,1.0432175952688945,1.544518828586055,1.544518831027612,1.0432176002160183,1.015210085888104,1.9151202589272318,1.0046555370165717,15.64012145978566,1.2641432138681719,1.001673803463565,1.2161589655776688,1.9679161052186895,5.493323383686678,9.446755360896685,2.9250308896885846,1.8953190131862407,1.492654126408284,1.287434935738139,1.1692873726371944,1.0971090097323033,1.052118906409259,1.024537423215169,1.008770313807832,1.0013925767013603,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
461,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0001115615899703,1.0039506660709372,1.0145765657398116,1.0345012884465685,1.0676572670096176,1.1205623797600865,1.2048509052354868,1.3434848898359009,1.5888612357710232,2.091738754998605,3.532728593762397,25.8139606921207,3.937556341142001,1.7344107434632001,1.1486232486511554,1.0010278498304426,1.4029764816060202,4.919037584046311,1.0028645861740138,1.435684629396701,1.0093376989969658,1.026307602148738,1.2869579512412013,1.2869579532722786,1.0263076070052572,1.0093377069578933,1.4356846452891947,1.0028646004175839,4.919037669665106,1.402976510476973,1.001027873552092,1.1486232795902926,1.7344107957096015,3.937556472326528,25.813961634724812,3.532728734089091,2.091738844809908,1.5888613091111385,1.343484956191657,1.2048509686496705,1.1205624423820546,1.0676573301588155,1.0345013530222216,1.0145766324058747,1.0039507353468606,1.0001116336658558,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
471,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0012198203244482,1.0078314752885629,1.021915139350421,1.0463260505106922,1.0855897045568308,1.1473349984590873,1.2454709194548215,1.4083114337999558,1.7035092934633012,2.342172959640866,4.480816042734194,35.02059100171732,3.0815530800080615,1.5597040088052543,1.0968018823766674,1.0111407627400715,1.6015569861275771,2.9531359789870733,1.0314825150655942,1.1948061679814224,1.1083740251935144,1.3581282789482048,1.6334569099553338,1.633456912537493,1.3581282853893697,1.1083740339555204,1.1948061812076836,1.0314825297501762,2.9531360303884115,1.601557019085216,1.0111407867592521,1.096801911918994,1.5597040557890858,3.0815531826737024,35.020592280521726,4.480816220720681,2.3421730602049653,1.703509372095398,1.4083115033577323,1.2454709850068788,1.147335062577567,1.0855897687667195,1.0463261158252233,1.0219152064995922,1.0078315448371031,1.0012198927228617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
